case,repetition,structure,ns_per_lookup,metadata_bytes,bytes_per_managed_mib,checksum,elapsed_seconds,overlay_reserved_bytes,overlay_rss_bytes,overlay_private_bytes,overlay_shared_bytes,memory_category
uniform-d0-r256-rs21-gs12,13,two_level,3.9008,2105344,4112.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,radix,6.5225,17833984,34832.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,cached_radix,8.2411,17834240,34832.5,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_bounded,4.0433,8192,16.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_bounded_assume_mapped,2.1924,8192,16.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_bounded_trusted,2.1829,8192,16.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_bounded_branchless,2.9138,8200,16.02,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_overlay_checked,4.0962,8192,16.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_overlay_trusted,2.1488,8192,16.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,13,memx_sparse,5.5104,200704,392.0,0x9db2929b7fb88c91,0.3045931729939184,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,flat,2.9152,1052672,2056.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,flat_assume_mapped,2.7201,1052672,2056.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,two_level,3.7777,2105344,4112.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,radix,6.4332,17833984,34832.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,cached_radix,7.1827,17834240,34832.5,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_bounded,4.7359,1056768,2064.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_bounded_assume_mapped,3.5135,1056768,2064.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_bounded_trusted,3.396,1056768,2064.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_bounded_branchless,4.7907,1056776,2064.02,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_overlay_checked,4.8525,1056768,2064.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_overlay_trusted,3.1908,1056768,2064.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_sparse,5.7992,1249280,2440.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,13,memx_flat_fallback,2.8734,1052672,2056.0,0xb7a9108205ed60d6,0.354305900997133,1056768,1048576,1048576,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,flat,2.8063,1052672,2056.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,flat_assume_mapped,2.8685,1052672,2056.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,two_level,4.0496,2105344,4112.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,radix,6.3035,17833984,34832.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,cached_radix,7.152,17834240,34832.5,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_bounded,3.9588,8192,16.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_bounded_assume_mapped,2.0825,8192,16.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_bounded_trusted,2.1194,8192,16.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_bounded_branchless,2.8849,8200,16.02,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_overlay_checked,3.874,8192,16.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_overlay_trusted,2.0723,8192,16.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
uniform-d0-r256-rs21-gs12,14,memx_sparse,5.6381,200704,392.0,0x9db2929b7fb88c91,0.29255504100001417,1056768,0,0,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,flat,2.9024,1052672,2056.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,flat_assume_mapped,3.4983,1052672,2056.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,two_level,3.8653,2105344,4112.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,radix,6.4444,17833984,34832.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,cached_radix,7.1467,17834240,34832.5,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_bounded,4.6065,1056768,2064.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_bounded_assume_mapped,3.7208,1056768,2064.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_bounded_trusted,3.405,1056768,2064.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_bounded_branchless,4.6444,1056776,2064.02,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_overlay_checked,4.927,1056768,2064.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_overlay_trusted,3.1316,1056768,2064.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_sparse,6.3243,1249280,2440.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
random-d100-r256-rs21-gs12,14,memx_flat_fallback,2.7331,1052672,2056.0,0xb7a9108205ed60d6,0.36221967799792765,1056768,1048576,1048576,0,page_accounted_backing
